APL,thickness,bending,tilt,zorder,compress
0.833572,3.228598351,7.46178,9.76265,0.0512381,14.17754657
0.849144,3.178407494,7.55497,9.37125,0.0476861,14.39675639
0.774218,3.448845655,7.75587,11.4139,0.0644554,13.08043781
0.815116,3.295123835,7.54788,10.1971,0.0556454,13.82766645
0.827579,3.249904247,7.51129,9.89769,0.0535781,14.60460792
0.794696,3.368876208,7.39613,10.9043,0.0607534,13.4891688
0.802075,3.335397695,7.45389,10.555,0.0591507,13.56154951
0.688836,3.90142004,14.1501,20.1372,0.288309,40.60755101
0.696715,3.884716628,13.7734,19.0058,0.278957,38.0845559
0.686861,3.913027923,14.089,20.3507,0.291406,42.46039254
0.661618,4.006615223,15.9228,24.341,0.326529,45.96611859
0.671468,3.97427967,14.9617,22.6733,0.312245,45.10875931
0.68058,3.936829123,14.5895,21.0618,0.299191,41.44533293
0.674112,3.962315722,14.9967,22.4845,0.307772,42.54082216
0.841585,3.193400102,7.30929,9.54158,0.0485585,13.29116296
0.858085,3.138456871,7.31773,9.14919,0.045231,12.89671042
0.778888,3.428288862,7.45875,11.0154,0.0599401,11.46628195
0.820584,3.268390654,7.29552,9.85089,0.053888,11.93840707
0.834703,3.216341484,7.36082,9.52691,0.0501332,13.23443265
0.798302,3.34458093,7.39342,10.3615,0.0572457,11.33380143
0.806721,3.312477741,7.28529,10.1736,0.0545923,12.33717348
0.741303,3.642930946,10.8143,14.8192,0.201623,33.15304777
0.723773,3.708164765,11.0331,16.3251,0.213256,33.95882356
0.716664,3.737233846,11.4199,16.7952,0.21927,35.18644321
0.730129,3.685561311,11.0125,15.6831,0.208385,35.07507729
0.714783,3.746640478,11.2721,16.8581,0.21992,35.35609698
0.702295,3.783559978,11.6777,18.0729,0.231798,34.7237853
0.732842,3.675222673,11.0649,15.3798,0.206623,33.07581646
0.68012,3.967559646,14.8283,21.1126,0.300934,45.91994289
0.6871,3.952036665,14.1517,20.0863,0.292325,43.3346566
0.677825,3.967551981,14.8449,21.5856,0.303627,46.77698423
0.657217,4.031255338,16.2099,25.5997,0.336817,50.87491478
0.665091,4.007541331,15.6748,23.7702,0.323473,50.82335936
0.672634,3.982359527,15.1453,22.358,0.311959,46.50930833
0.666945,3.995256191,15.4509,23.5702,0.320328,48.90822728
0.733714,3.750178459,11.1785,15.2386,0.22938,23.11120404
0.741503,3.722712986,11.1241,14.925,0.222831,22.14946444
0.730946,3.759644607,11.1343,15.3432,0.231321,23.41720034
0.703156,3.852121838,12.1897,17.9747,0.255112,25.7301069
0.712597,3.824471425,11.9494,17.0383,0.246373,24.88112367
0.723299,3.784136637,11.5333,16.0191,0.238004,23.10088333
0.716801,3.807801001,11.6926,16.6304,0.24277,24.24129992
0.623021,4.270976369,28.1057,39.3607,0.476007,44.14800944
0.623413,4.275358687,27.5253,38.3984,0.474909,45.29094984
0.627163,4.253127503,27.0576,37.2881,0.464252,44.33096208
0.627744,4.256405678,26.8415,37.1247,0.462719,40.89185009
0.638981,4.188755898,24.7351,32.9739,0.432913,38.36197493
0.639955,4.18534691,24.465,32.5357,0.430912,36.92431343
