APL,thickness,bending,tilt,zorder,compress,sterol.present,tails,sterol.conc
0.638182,0.320421,0.086775,0.038932,0.198567,0.059181,yes,DO,20
0.518617,0.459732,0.116839,0.064868,0.303036,0.083092,yes,PO,20
0.534446,0.452335,0.111434,0.060225,0.2935,0.078279,yes,PO,20
0.513412,0.459728,0.116971,0.067008,0.306019,0.084688,yes,PO,20
0.466676,0.490086,0.127876,0.085168,0.342784,0.092316,yes,PO,20
0.484533,0.478785,0.123601,0.076891,0.328003,0.09222,yes,PO,20
0.50164,0.466785,0.119371,0.070502,0.315249,0.084189,yes,PO,20
0.488738,0.472931,0.121812,0.075986,0.324519,0.088655,yes,PO,20
0.64016,0.356141,0.087682,0.038293,0.223775,0.04063,yes,PO,20
0.657824,0.343052,0.087248,0.036875,0.216521,0.03884,yes,PO,20
0.633883,0.360652,0.087329,0.038767,0.225925,0.0412,yes,PO,20
0.570859,0.404721,0.09576,0.050672,0.252279,0.045506,yes,PO,20
0.59227,0.391545,0.093841,0.046435,0.242599,0.043925,yes,PO,20
0.61654,0.372323,0.090517,0.041824,0.233328,0.040611,yes,PO,20
0.601804,0.3836,0.091789,0.04459,0.238608,0.042734,yes,PO,20
0.389125,0.604323,0.222906,0.147424,0.496966,0.079793,yes,DP,20
0.390014,0.606411,0.218269,0.14307,0.49575,0.081921,yes,DP,20
0.398518,0.595817,0.214533,0.138047,0.483945,0.080134,yes,DP,20
0.399836,0.597379,0.212807,0.137308,0.482247,0.073731,yes,DP,20
0.42532,0.565141,0.19598,0.118529,0.44923,0.069022,yes,DP,20
0.427529,0.563517,0.193822,0.116547,0.447014,0.066345,yes,DP,20
0.370912,0.628817,0.238907,0.164723,0.524867,0.09145,yes,DP,20
0.372245,0.627052,0.237763,0.160131,0.521658,0.085217,yes,DP,20
0.352905,0.647862,0.256227,0.181465,0.551159,0.097607,yes,DP,20
0.354479,0.645617,0.255425,0.180364,0.550231,0.090758,yes,DP,20
0.172398,0.881543,0.800534,0.767615,0.934294,0.333822,yes,DP,20
0.209604,0.834648,0.560804,0.620609,0.857441,0.008337,yes,DP,20
0.193799,0.858601,0.672287,0.737403,0.89729,0.384632,yes,DP,20
0.34497,0.65911,0.265601,0.19133,0.565232,0.097438,yes,DP,20
0.797594,0.260547,0.078734,0.029235,0.163575,0.040138,yes,PI,30
0.764429,0.289787,0.078534,0.031934,0.167816,0.044785,yes,PI,30
0.722494,0.321875,0.078168,0.034584,0.174339,0.043497,yes,PI,30
0.772834,0.282759,0.078998,0.030494,0.166476,0.042509,yes,PI,30
0.711742,0.33086,0.078977,0.03626,0.176449,0.042401,yes,PI,30
0.684533,0.357934,0.078445,0.038029,0.180844,0.044431,yes,PI,30
0.742789,0.30385,0.078664,0.033516,0.172926,0.042549,yes,PI,30
0.689141,0.356859,0.084947,0.041718,0.220334,0.0576,yes,DO,30
0.731824,0.322498,0.082834,0.035214,0.206315,0.057323,yes,DO,30
0.716419,0.337086,0.084966,0.037859,0.211204,0.057552,yes,DO,30
0.665301,0.374391,0.087233,0.045058,0.228044,0.055964,yes,DO,30
0.69792,0.349987,0.085509,0.039979,0.216373,0.056681,yes,DO,30
0.736882,0.316047,0.083793,0.035056,0.206382,0.057056,yes,DO,30
0.757134,0.300376,0.082875,0.033837,0.198918,0.053486,yes,DO,30
0.780039,0.309413,0.082535,0.030737,0.214886,0.031382,yes,PO,30
0.677373,0.395297,0.08941,0.044181,0.249247,0.037273,yes,PO,30
0.750393,0.33305,0.084631,0.033025,0.225235,0.034514,yes,PO,30
0.705547,0.370823,0.087382,0.040177,0.238865,0.036096,yes,PO,30
0.714083,0.363827,0.086907,0.038723,0.235406,0.03505,yes,PO,30
0.760479,0.327356,0.085262,0.032173,0.220626,0.031194,yes,PO,30
0.733355,0.348968,0.086901,0.035911,0.231763,0.033995,yes,PO,30
0.806194,0.251936,0.063287,0.023233,0.059763,0.032905,yes,DI,30
0.858262,0.213072,0.061873,0.020111,0.05429,0.035157,yes,DI,30
0.763731,0.282514,0.063161,0.026169,0.066764,0.031795,yes,DI,30
0.880285,0.197917,0.063457,0.018501,0.048984,0.037034,yes,DI,30
0.793866,0.260143,0.061945,0.023101,0.061759,0.033065,yes,DI,30
0.847353,0.220285,0.0638,0.021116,0.055176,0.035987,yes,DI,30
0.825804,0.2349,0.061755,0.021891,0.057562,0.034353,yes,DI,30
0.846165,0.211515,0.060158,0.018122,0.048953,0.026858,yes,DI,30
0.909032,0.165162,0.059012,0.015303,0.043855,0.028026,yes,DI,30
0.78755,0.259616,0.059326,0.022556,0.055549,0.022939,yes,DI,30
0.93926,0.144862,0.061356,0.014113,0.036947,0.027786,yes,DI,30
0.830709,0.222875,0.058703,0.018659,0.051433,0.025642,yes,DI,30
0.897105,0.173406,0.060456,0.015384,0.043826,0.028385,yes,DI,30
0.874291,0.189552,0.05912,0.017309,0.047034,0.027284,yes,DI,30
0.828739,0.263553,0.077245,0.02443,0.196088,0.025341,yes,PO,30
0.700156,0.365168,0.084331,0.03762,0.225958,0.030019,yes,PO,30
0.790401,0.290283,0.079891,0.028207,0.206207,0.026184,yes,PO,30
0.735058,0.336768,0.081609,0.032771,0.218862,0.028457,yes,PO,30
0.74471,0.327212,0.082089,0.032237,0.217844,0.028887,yes,PO,30
0.802057,0.284785,0.078976,0.027489,0.203324,0.026718,yes,PO,30
0.769287,0.310143,0.079826,0.030142,0.210557,0.027483,yes,PO,30
0.391517,0.706565,0.341228,0.268761,0.654343,0.180542,yes,DP,30
0.392397,0.704151,0.33881,0.260692,0.653701,0.156674,yes,DP,30
0.406921,0.697111,0.320421,0.230701,0.62626,0.17983,yes,DP,30
0.408408,0.696317,0.319015,0.230371,0.625074,0.149491,yes,DP,30
0.410495,0.695771,0.313432,0.226667,0.619698,0.18062,yes,DP,30
0.411468,0.699376,0.312898,0.227937,0.619229,0.151096,yes,DP,30
0.386174,0.704183,0.351364,0.271114,0.665148,0.189257,yes,DP,30
0.388145,0.705235,0.348844,0.266434,0.661743,0.150372,yes,DP,30
0.399482,0.700205,0.331036,0.245083,0.641239,0.184266,yes,DP,30
0.400269,0.701722,0.329294,0.245407,0.64086,0.159638,yes,DP,30
0.419974,0.695501,0.302509,0.21599,0.603021,0.167805,yes,DP,30
0.42136,0.696332,0.300671,0.211028,0.602189,0.141399,yes,DP,30
0.334991,0.755869,0.475031,0.474038,0.778461,0.059646,yes,DP,30
0.372542,0.717156,0.376313,0.305108,0.691273,0.150998,yes,DP,30
0.701973,0.37389,0.086176,0.040702,0.190254,0.069403,yes,PI,30
0.681666,0.380094,0.088721,0.043059,0.194836,0.071348,yes,PI,30
0.657205,0.393285,0.087056,0.046911,0.200127,0.070866,yes,PI,30
0.632291,0.410128,0.089781,0.050305,0.206744,0.070949,yes,PI,30
0.671121,0.385101,0.088739,0.044682,0.197796,0.070855,yes,PI,30
0.806668,0.286633,0.079983,0.027506,0.20395,0.02813,yes,PO,30
0.689713,0.382208,0.08857,0.040128,0.235729,0.033531,yes,PO,30
0.77172,0.313269,0.082207,0.029912,0.214227,0.028709,yes,PO,30
0.721791,0.353828,0.085088,0.036206,0.227189,0.032373,yes,PO,30
0.732938,0.345273,0.083981,0.035355,0.225735,0.031084,yes,PO,30
0.78054,0.307355,0.081799,0.029569,0.211874,0.0289,yes,PO,30
0.75184,0.329102,0.082157,0.03204,0.219568,0.031414,yes,PO,30
0.831422,0.226609,0.07626,0.024702,0.154866,0.034098,yes,PI,30
0.791911,0.261774,0.075559,0.027367,0.158648,0.035577,yes,PI,30
0.74525,0.298388,0.072645,0.03005,0.163902,0.034599,yes,PI,30
0.806428,0.249795,0.075452,0.02662,0.157503,0.036168,yes,PI,30
0.732074,0.310731,0.076183,0.031055,0.16293,0.035037,yes,PI,30
0.696718,0.341361,0.076102,0.034873,0.16794,0.033715,yes,PI,30
0.771521,0.275125,0.075141,0.027994,0.161881,0.037416,yes,PI,30
0.584491,0.494296,0.141547,0.083271,0.376455,0.046229,yes,DP,30
0.624315,0.452798,0.132744,0.070624,0.346756,0.038936,yes,DP,30
0.637738,0.439124,0.129487,0.06573,0.337311,0.036555,yes,DP,30
0.573059,0.501068,0.147248,0.087675,0.385008,0.049659,yes,DP,30
0.60424,0.470077,0.13624,0.076341,0.361964,0.041898,yes,DP,30
0.670574,0.411498,0.119878,0.056759,0.315836,0.031174,yes,DP,30
0.540536,0.533865,0.160806,0.101941,0.414842,0.057596,yes,DP,30
0.819819,0.244124,0.076708,0.026202,0.157962,0.038385,yes,PI,30
0.779554,0.271116,0.077361,0.029496,0.163136,0.039676,yes,PI,30
0.736077,0.308914,0.077851,0.031789,0.16883,0.039819,yes,PI,30
0.790825,0.263522,0.078527,0.028327,0.161319,0.037505,yes,PI,30
0.725946,0.318502,0.076903,0.033087,0.170505,0.039852,yes,PI,30
0.688864,0.352358,0.078295,0.036407,0.175609,0.038204,yes,PI,30
0.758043,0.291261,0.077329,0.030308,0.164038,0.038782,yes,PI,30
0.517374,0.579965,0.184312,0.119838,0.454923,0.080119,yes,DP,30
0.540987,0.564645,0.17171,0.107562,0.429928,0.073325,yes,DP,30
0.54626,0.559758,0.170903,0.102991,0.424764,0.068354,yes,DP,30
0.511063,0.584459,0.187616,0.124127,0.463115,0.084142,yes,DP,30
0.529278,0.573449,0.178831,0.113085,0.444285,0.073755,yes,DP,30
0.560252,0.550363,0.16527,0.097154,0.411224,0.064433,yes,DP,30
0.494047,0.595608,0.19822,0.135887,0.48297,0.092789,yes,DP,30
0.502261,0.597399,0.197229,0.132406,0.474904,0.094673,yes,DP,30
0.521792,0.588158,0.187378,0.119177,0.45307,0.084942,yes,DP,30
0.526942,0.586568,0.182209,0.113993,0.445445,0.0844,yes,DP,30
0.498233,0.600392,0.198996,0.135002,0.482217,0.097144,yes,DP,30
0.513387,0.591547,0.189939,0.126422,0.461736,0.089376,yes,DP,30
0.539295,0.58425,0.176535,0.107396,0.432544,0.077893,yes,DP,30
0.484037,0.604984,0.208257,0.146042,0.497574,0.106506,yes,DP,30
0.775685,0.285627,0.080481,0.031408,0.170415,0.048821,yes,PI,30
0.744753,0.311739,0.080101,0.034205,0.175028,0.046422,yes,PI,30
0.706901,0.340259,0.082609,0.037667,0.180557,0.047552,yes,PI,30
0.752119,0.303213,0.082113,0.033922,0.172896,0.046689,yes,PI,30
0.699176,0.348035,0.081688,0.037322,0.182935,0.045813,yes,PI,30
0.673341,0.371361,0.082411,0.042106,0.185559,0.048651,yes,PI,30
0.728182,0.324441,0.080529,0.035737,0.178722,0.047637,yes,PI,30
0.667841,0.389025,0.104685,0.050269,0.279908,0.062641,yes,PO,30
0.579348,0.47087,0.119163,0.070454,0.331951,0.07576,yes,PO,30
0.640083,0.412072,0.108063,0.056066,0.296207,0.062809,yes,PO,30
0.602137,0.448201,0.113206,0.064809,0.315869,0.072702,yes,PO,30
0.609546,0.440526,0.111378,0.062324,0.311182,0.069653,yes,PO,30
0.647837,0.407123,0.107464,0.053131,0.290168,0.066981,yes,PO,30
0.625984,0.428123,0.11076,0.058293,0.30329,0.069498,yes,PO,30
0.827149,0.231796,0.061379,0.019546,0.056501,0.028963,yes,DI,30
0.882251,0.188446,0.059553,0.017183,0.049574,0.031566,yes,DI,30
0.778476,0.269428,0.061423,0.023941,0.061145,0.028172,yes,DI,30
0.907971,0.172728,0.06121,0.01554,0.043977,0.032591,yes,DI,30
0.811889,0.243677,0.060143,0.021485,0.057051,0.030588,yes,DI,30
0.875311,0.194549,0.061673,0.018496,0.049985,0.031554,yes,DI,30
0.849548,0.212167,0.060991,0.018859,0.051319,0.029552,yes,DI,30
0.727069,0.335971,0.083261,0.037356,0.183264,0.059078,yes,PI,30
0.702265,0.356707,0.085027,0.040679,0.189488,0.060762,yes,PI,30
0.673629,0.373887,0.085989,0.043209,0.193188,0.063161,yes,PI,30
0.711221,0.351399,0.085054,0.038562,0.185855,0.058648,yes,PI,30
0.666317,0.385061,0.085685,0.043548,0.194738,0.065863,yes,PI,30
0.645455,0.39717,0.088832,0.04826,0.199716,0.065198,yes,PI,30
0.692017,0.365279,0.084349,0.041349,0.189223,0.06118,yes,PI,30
0.572748,0.508416,0.151454,0.090084,0.38967,0.048908,yes,DP,30
0.612052,0.471291,0.136694,0.073645,0.357689,0.041036,yes,DP,30
0.622038,0.461485,0.134144,0.07174,0.351153,0.040236,yes,DP,30
0.56321,0.51932,0.153237,0.092294,0.397786,0.053009,yes,DP,30
0.594987,0.488345,0.139929,0.08143,0.369779,0.045511,yes,DP,30
0.654921,0.431243,0.124263,0.060325,0.327232,0.034106,yes,DP,30
0.53666,0.544968,0.164791,0.104488,0.421956,0.059457,yes,DP,30
0.55993,0.523183,0.15781,0.095256,0.404047,0.055157,yes,DP,30
0.596674,0.491831,0.145908,0.0804,0.372938,0.046722,yes,DP,30
0.605668,0.482932,0.142484,0.079044,0.364586,0.044794,yes,DP,30
0.549866,0.533555,0.160896,0.101144,0.414066,0.056519,yes,DP,30
0.580361,0.509891,0.151092,0.087339,0.384691,0.051089,yes,DP,30
0.630982,0.460977,0.134177,0.069862,0.34638,0.040198,yes,DP,30
0.524459,0.55984,0.170575,0.113138,0.438277,0.064109,yes,DP,30
0.722508,0.326948,0.095463,0.039335,0.251043,0.047015,yes,PO,30
0.604557,0.436956,0.108643,0.060806,0.302543,0.058711,yes,PO,30
0.684884,0.362373,0.097805,0.044994,0.264749,0.049824,yes,PO,30
0.636715,0.405517,0.10307,0.053709,0.28624,0.056121,yes,PO,30
0.64644,0.397605,0.102677,0.051857,0.280112,0.053873,yes,PO,30
0.695244,0.351672,0.097968,0.044865,0.261785,0.049226,yes,PO,30
0.666751,0.376634,0.100672,0.048113,0.272287,0.052969,yes,PO,30
0.752979,0.341166,0.086174,0.034699,0.22672,0.034738,yes,PO,30
0.661963,0.410393,0.093819,0.047341,0.258173,0.044506,yes,PO,30
0.724669,0.361021,0.086348,0.037725,0.23808,0.038471,yes,PO,30
0.688601,0.38911,0.090907,0.042263,0.249667,0.040322,yes,PO,30
0.694963,0.387241,0.090278,0.041573,0.247907,0.040916,yes,PO,30
0.733212,0.35568,0.088149,0.03615,0.232834,0.037911,yes,PO,30
0.712411,0.37121,0.089075,0.03918,0.241073,0.03918,yes,PO,30
0.532557,0.563311,0.173374,0.111341,0.43775,0.072507,yes,DP,30
0.559468,0.540503,0.162541,0.097438,0.410731,0.061504,yes,DP,30
0.567453,0.532687,0.16089,0.094779,0.403263,0.061057,yes,DP,30
0.525554,0.567282,0.178052,0.115007,0.443677,0.071845,yes,DP,30
0.544536,0.549329,0.168972,0.105143,0.425952,0.064356,yes,DP,30
0.583543,0.519268,0.151852,0.087965,0.386357,0.054213,yes,DP,30
0.506119,0.584889,0.188333,0.126919,0.46603,0.081292,yes,DP,30
0.421863,0.66966,0.289386,0.210325,0.60082,0.15341,yes,DP,30
0.421251,0.668733,0.289897,0.210516,0.602993,0.134792,yes,DP,30
0.442027,0.6481,0.267648,0.183847,0.569249,0.128349,yes,DP,30
0.444676,0.64678,0.266008,0.184464,0.566498,0.116776,yes,DP,30
0.449291,0.640329,0.260542,0.179688,0.557083,0.128179,yes,DP,30
0.448669,0.639849,0.261593,0.17993,0.559537,0.118791,yes,DP,30
0.413996,0.674879,0.29939,0.218282,0.614408,0.154457,yes,DP,30
0.414795,0.675694,0.301812,0.22077,0.613838,0.141474,yes,DP,30
0.432355,0.658777,0.278063,0.198111,0.585447,0.142651,yes,DP,30
0.432323,0.655982,0.277102,0.196524,0.584815,0.124266,yes,DP,30
0.464848,0.623703,0.247884,0.161348,0.534905,0.112907,yes,DP,30
0.46522,0.62378,0.246604,0.161171,0.53387,0.106418,yes,DP,30
0.397999,0.688115,0.320446,0.247974,0.64266,0.165374,yes,DP,30
0.397967,0.691906,0.322638,0.248351,0.643688,0.140318,yes,DP,30
0.749988,0.313854,0.083613,0.034721,0.176606,0.052746,yes,PI,30
0.724161,0.33111,0.08182,0.036932,0.181247,0.054703,yes,PI,30
0.692541,0.357138,0.083353,0.03914,0.186587,0.05595,yes,PI,30
0.728931,0.33194,0.082403,0.037098,0.180358,0.053962,yes,PI,30
0.683596,0.364662,0.085039,0.041343,0.189536,0.053243,yes,PI,30
0.658902,0.383373,0.084831,0.044941,0.192577,0.051782,yes,PI,30
0.708887,0.345407,0.084476,0.038069,0.184547,0.05567,yes,PI,30
0.687184,0.367931,0.100973,0.046241,0.269583,0.05489,yes,PO,30
0.590188,0.455897,0.11499,0.066905,0.319881,0.07268,yes,PO,30
0.657548,0.395073,0.104204,0.051901,0.282792,0.059594,yes,PO,30
0.615354,0.434544,0.110861,0.059323,0.304504,0.064247,yes,PO,30
0.624247,0.425563,0.109298,0.058835,0.299127,0.064054,yes,PO,30
0.667519,0.384674,0.104036,0.049395,0.278645,0.057857,yes,PO,30
0.642036,0.407643,0.106197,0.054756,0.291408,0.06246,yes,PO,30
0.401902,0.693639,0.319354,0.242282,0.636096,0.18175,yes,DP,30
0.402151,0.691751,0.319455,0.237932,0.636258,0.153812,yes,DP,30
0.4197,0.682791,0.300725,0.213872,0.605768,0.156781,yes,DP,30
0.420097,0.680522,0.297224,0.21409,0.604009,0.13602,yes,DP,30
0.42341,0.677314,0.295275,0.209209,0.59873,0.154897,yes,DP,30
0.423651,0.679558,0.295322,0.209913,0.598641,0.138582,yes,DP,30
0.396829,0.698589,0.327587,0.252875,0.646088,0.171322,yes,DP,30
0.396745,0.697178,0.330879,0.252019,0.644598,0.153194,yes,DP,30
0.40973,0.690289,0.313555,0.228831,0.622972,0.167409,yes,DP,30
0.411166,0.685274,0.309118,0.230851,0.619688,0.146719,yes,DP,30
0.433956,0.669815,0.283946,0.194416,0.581383,0.140911,yes,DP,30
0.436629,0.669611,0.282217,0.194911,0.578789,0.131846,yes,DP,30
0.382167,0.709561,0.351907,0.282629,0.673747,0.185117,yes,DP,30
0.380278,0.711588,0.356722,0.286093,0.676804,0.14341,yes,DP,30
0.443905,0.632332,0.259245,0.1807,0.564751,0.123731,yes,DP,30
0.443258,0.633319,0.260624,0.181056,0.564492,0.112837,yes,DP,30
0.474192,0.602252,0.230972,0.152188,0.521165,0.095067,yes,DP,30
0.4745,0.599538,0.230011,0.153665,0.520439,0.09606,yes,DP,30
0.479111,0.594387,0.228186,0.148509,0.514553,0.092334,yes,DP,30
0.481664,0.594485,0.227685,0.144568,0.510253,0.09018,yes,DP,30
0.436541,0.639433,0.266106,0.190682,0.574858,0.126757,yes,DP,30
0.436459,0.642658,0.264815,0.19189,0.57557,0.119239,yes,DP,30
0.457079,0.619125,0.245604,0.16931,0.545527,0.109259,yes,DP,30
0.456666,0.620072,0.247887,0.165012,0.544317,0.10256,yes,DP,30
0.504762,0.567923,0.212446,0.130123,0.481239,0.080716,yes,DP,30
0.504529,0.565882,0.21145,0.130894,0.480263,0.078958,yes,DP,30
0.414736,0.664515,0.292098,0.215689,0.610075,0.147271,yes,DP,30
0.415405,0.662722,0.289966,0.214313,0.610758,0.124219,yes,DP,30
0.788133,0.269324,0.063998,0.025423,0.065705,0.040696,yes,DI,30
0.829024,0.238288,0.064555,0.022373,0.059157,0.043269,yes,DI,30
0.745039,0.300653,0.064812,0.029276,0.072442,0.039533,yes,DI,30
0.848805,0.228702,0.06336,0.020543,0.056313,0.039927,yes,DI,30
0.77483,0.276656,0.065188,0.0267,0.067447,0.040998,yes,DI,30
0.823935,0.24189,0.063036,0.021756,0.061497,0.042493,yes,DI,30
0.803615,0.256876,0.063416,0.024588,0.06278,0.038471,yes,DI,30
0.645975,0.40152,0.092304,0.049019,0.245312,0.079971,yes,DO,30
0.672187,0.389748,0.090911,0.045013,0.235,0.081381,yes,DO,30
0.663891,0.390747,0.090123,0.046006,0.238973,0.080288,yes,DO,30
0.627848,0.41277,0.093674,0.053626,0.253109,0.080022,yes,DO,30
0.650397,0.400413,0.091292,0.050026,0.245037,0.077415,yes,DO,30
0.678491,0.389099,0.090449,0.044457,0.23264,0.082304,yes,DO,30
0.690987,0.383007,0.089774,0.04177,0.227806,0.079047,yes,DO,30
0.848814,0.243196,0.076227,0.022676,0.188821,0.022393,yes,PO,30
0.708182,0.358071,0.080987,0.035507,0.216993,0.02765,yes,PO,30
0.804207,0.275669,0.078509,0.02587,0.198208,0.023957,yes,PO,30
0.74454,0.324472,0.078384,0.031377,0.208847,0.025449,yes,PO,30
0.757256,0.31583,0.079631,0.029939,0.207923,0.025907,yes,PO,30
0.818211,0.268962,0.076825,0.025058,0.195697,0.023915,yes,PO,30
0.781318,0.293148,0.076693,0.027939,0.203844,0.02548,yes,PO,30
0.765506,0.291255,0.065618,0.027985,0.071492,0.045078,yes,DI,30
0.802209,0.270041,0.064833,0.024889,0.064045,0.047142,yes,DI,30
0.727828,0.316076,0.065238,0.031609,0.078536,0.042585,yes,DI,30
0.822003,0.262055,0.066447,0.023005,0.06005,0.046957,yes,DI,30
0.753584,0.297815,0.06574,0.029654,0.073059,0.043195,yes,DI,30
0.795596,0.271224,0.064812,0.024348,0.065222,0.047408,yes,DI,30
0.780785,0.282387,0.06503,0.026639,0.068588,0.048014,yes,DI,30
0.4124,0.681102,0.305541,0.225696,0.617922,0.162908,yes,DP,30
0.411268,0.682157,0.306037,0.224997,0.619509,0.148172,yes,DP,30
0.430402,0.66382,0.282222,0.198224,0.586864,0.144703,yes,DP,30
0.433123,0.66143,0.281166,0.19813,0.583055,0.12873,yes,DP,30
0.436087,0.660837,0.279453,0.192099,0.578936,0.143377,yes,DP,30
0.43699,0.65893,0.278447,0.192308,0.577059,0.129611,yes,DP,30
0.407308,0.688074,0.309775,0.231674,0.627165,0.170774,yes,DP,30
0.408445,0.685905,0.309246,0.2342,0.624009,0.14655,yes,DP,30
0.422097,0.670761,0.293254,0.210565,0.601941,0.153558,yes,DP,30
0.423149,0.675825,0.290553,0.21165,0.600705,0.135344,yes,DP,30
0.449053,0.650209,0.268696,0.176934,0.559134,0.130237,yes,DP,30
0.449996,0.644602,0.261787,0.180261,0.556072,0.11945,yes,DP,30
0.390515,0.69757,0.337616,0.258966,0.656293,0.17058,yes,DP,30
0.390744,0.698695,0.334312,0.261465,0.655558,0.153034,yes,DP,30
0.698716,0.40686,0.093087,0.04255,0.252807,0.047988,yes,PO,30
0.63122,0.443241,0.099033,0.054698,0.28185,0.053862,yes,PO,30
0.680882,0.416868,0.095044,0.046844,0.261034,0.051122,yes,PO,30
0.649771,0.428221,0.097545,0.051549,0.274316,0.053791,yes,PO,30
0.656518,0.42708,0.097596,0.049516,0.270884,0.051893,yes,PO,30
0.68822,0.412987,0.094307,0.042967,0.255748,0.051383,yes,PO,30
0.670905,0.418259,0.09622,0.047351,0.264305,0.051342,yes,PO,30
0.64492,0.41615,0.111388,0.057,0.296264,0.071431,yes,PO,30
0.566244,0.483683,0.123349,0.077328,0.342896,0.084114,yes,PO,30
0.619756,0.434396,0.11315,0.062196,0.309429,0.076109,yes,PO,30
0.586553,0.468231,0.118541,0.069751,0.330472,0.081418,yes,PO,30
0.596032,0.460358,0.117049,0.06682,0.323225,0.08219,yes,PO,30
0.626546,0.428295,0.112603,0.05988,0.30572,0.072567,yes,PO,30
0.609639,0.444957,0.113915,0.061718,0.314951,0.078562,yes,PO,30
0.437074,0.64467,0.267951,0.192797,0.574698,0.1256,yes,DP,30
0.436913,0.645477,0.26726,0.191463,0.576378,0.121445,yes,DP,30
0.464817,0.614743,0.241063,0.159985,0.53348,0.105408,yes,DP,30
0.465549,0.616753,0.241918,0.161095,0.535646,0.101348,yes,DP,30
0.472416,0.609991,0.236541,0.155196,0.522936,0.098725,yes,DP,30
0.430833,0.649571,0.271501,0.195846,0.584901,0.131552,yes,DP,30
0.430733,0.652333,0.272141,0.196596,0.585552,0.119858,yes,DP,30
0.45101,0.629792,0.255008,0.177057,0.55417,0.115612,yes,DP,30
0.45047,0.632133,0.254033,0.174067,0.555612,0.11298,yes,DP,30
0.492652,0.586335,0.219806,0.13844,0.497038,0.089379,yes,DP,30
0.492906,0.585715,0.22235,0.138087,0.495956,0.088815,yes,DP,30
0.411629,0.670841,0.298378,0.225326,0.617678,0.149506,yes,DP,30
0.410597,0.671891,0.298369,0.22398,0.618376,0.13204,yes,DP,30
0.545724,0.54587,0.164416,0.103448,0.421714,0.063012,yes,DP,30
0.57632,0.515279,0.153286,0.08838,0.392537,0.052628,yes,DP,30
0.585382,0.508536,0.150359,0.086225,0.384726,0.051816,yes,DP,30
0.540268,0.551285,0.168684,0.106051,0.425345,0.063142,yes,DP,30
0.56301,0.532095,0.158849,0.094754,0.404436,0.057983,yes,DP,30
0.608433,0.488383,0.143083,0.078034,0.364826,0.04633,yes,DP,30
0.516991,0.572382,0.17845,0.12083,0.45215,0.072384,yes,DP,30
0.703277,0.34143,0.084082,0.038455,0.210237,0.053375,yes,DO,30
0.74828,0.301692,0.083126,0.033261,0.200087,0.052226,yes,DO,30
0.730863,0.318926,0.081756,0.034884,0.203416,0.05281,yes,DO,30
0.674779,0.3648,0.084626,0.043092,0.21899,0.052118,yes,DO,30
0.714253,0.330752,0.082302,0.03625,0.209388,0.051196,yes,DO,30
0.756299,0.297795,0.08149,0.032542,0.198085,0.051326,yes,DO,30
0.780871,0.278589,0.081403,0.029791,0.190762,0.04873,yes,DO,30
0.862287,0.198832,0.058941,0.015995,0.044492,0.022191,yes,DI,30
0.931066,0.144625,0.059101,0.012614,0.037754,0.025634,yes,DI,30
0.797089,0.248827,0.057316,0.019634,0.04962,0.020331,yes,DI,30
0.961805,0.124221,0.057773,0.012409,0.035413,0.025472,yes,DI,30
0.846534,0.21182,0.057261,0.016924,0.045268,0.021818,yes,DI,30
0.92153,0.152693,0.058352,0.0135,0.039109,0.024541,yes,DI,30
0.892585,0.173748,0.058036,0.0144,0.041687,0.023776,yes,DI,30
0.624652,0.444214,0.11496,0.059047,0.308974,0.077691,yes,PO,30
0.554671,0.495139,0.128098,0.080769,0.356996,0.093648,yes,PO,30
0.603444,0.456258,0.117513,0.065483,0.321257,0.083488,yes,PO,30
0.574311,0.480614,0.122626,0.074411,0.34091,0.090048,yes,PO,30
0.579921,0.474308,0.122024,0.072621,0.339146,0.085152,yes,PO,30
0.609501,0.454494,0.11618,0.063328,0.317436,0.079726,yes,PO,30
0.591993,0.466949,0.118037,0.068505,0.330044,0.084631,yes,PO,30
0.867768,0.189786,0.055906,0.01427,0.040155,0.019763,yes,DI,30
0.945404,0.130496,0.056918,0.01154,0.034329,0.022344,yes,DI,30
0.800862,0.244703,0.056907,0.017454,0.045255,0.018443,yes,DI,30
0.98776,0.103325,0.056899,0.009864,0.031501,0.022301,yes,DI,30
0.84655,0.206941,0.055964,0.015392,0.040204,0.017316,yes,DI,30
0.933541,0.139098,0.055761,0.012049,0.035629,0.022675,yes,DI,30
0.902936,0.16217,0.056576,0.013765,0.039119,0.021784,yes,DI,30
0.676033,0.371011,0.087134,0.043975,0.229,0.06584,yes,DO,30
0.711153,0.343143,0.086426,0.038711,0.214567,0.064294,yes,DO,30
0.696407,0.353606,0.086944,0.04145,0.220721,0.0627,yes,DO,30
0.65252,0.389957,0.089989,0.046768,0.236337,0.066075,yes,DO,30
0.683242,0.365184,0.087364,0.043028,0.228211,0.068349,yes,DO,30
0.718303,0.339591,0.084697,0.037065,0.214496,0.062037,yes,DO,30
0.736058,0.327018,0.086122,0.034608,0.206864,0.061915,yes,DO,30
0.544117,0.502741,0.133544,0.084468,0.368459,0.106523,yes,PO,30
0.583797,0.48194,0.125642,0.071983,0.336457,0.092688,yes,PO,30
0.559386,0.494462,0.129048,0.080702,0.355345,0.105623,yes,PO,30
0.566185,0.492265,0.124817,0.076746,0.350094,0.103494,yes,PO,30
0.589845,0.478696,0.120522,0.069706,0.331019,0.08878,yes,PO,30
